" ",Accy.     ,"56464","Item","Town Tinker (s/2)","1992-1995","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56464.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
" ",Accy.     ,"56499","Item","Knife Grinder (s/2)","1993-1996","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56499.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
" ",Accy.     ,"56502","Item","Blue Start Ice Harvesters (s/2)","1993-1997","56502","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56502.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
" ",Accy.     ,"56561","Item","Two Rivers Bridge","1994-1997","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56561.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
" ",Accy.     ,"56545","Item","Over The River And Through The Woods","1994-1998","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56545.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
" ",Accy.     ,"56553","Item","The Old Man And The Sea (s/3)","1994-1998","56537","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56553.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
" ",Accy.     ,"56590","Item","Lumberjacks (s/2)","1995-1998","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56590.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
" ",Accy.     ,"56591","Item","Harvest Pumpkin Wagon","1995-1999","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56591.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
" ",Accy.     ,"","More","Design used for'Bachman's Sqaush Cart'","","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/no-image.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
" ",Accy.     ,"56589","Item","Lobster Trappers (s/4)","1995-2000","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56589.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
" ",Accy.     ,"56592","Item","Fresh Paint New England Village Sign","1995-2001Mid","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56592.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
" ",Accy.     ,"56588","Item","Farm Animals (s/8)","1995-2006","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56588.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
" ",Accy.     ,"56593","Item","A New Potbellied Stove For Christmas","1996-1998","56574","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56593.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
" ",Accy.     ,"56594","Item","Christmas Bazaar, Handmade Quilts (s/2)","1996-1999","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56594.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
" ",Accy.     ,"56595","Item","Christmas Bazaar, Woolens & Preserves (s/2)","1996-1999","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56595.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
" ",Accy.     ,"56596","Item","Christmas Bazaar, Flapjacks & Hot Cider (s/2)","1996-1999","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56596.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
" ",Accy.     ,"56597","Item","Christmas Bazaar, Toy Vendor & Cart (s/2)","1997-1999","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56597.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
" ",Accy.     ,"56598","Item","Christmas Bazaar Sign","1997-1999","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56598.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
" ",Accy.     ,"56599","Item","Tapping The Maples (s/7)","1997-2001","56579","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56599.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
" ",Accy.     ,"56635","Item","Volunteer Firefighters (s/2)","1998-2000","56601","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56635.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
" ",Accy.     ,"56631","Item","Under The Mistletoe","1998-2001","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56631.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
" ",Accy.     ,"56638","Item","An Artist's Touch","1998-2001Mid","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56638.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
" ",Accy.     ,"56630","Item","Load Up the Wagon (s/2)","1998-2002","56602","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56630.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
" ",Accy.     ,"56633","Item","Fly-casting The Brook","1998-2002","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56633.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
" ",Accy.     ,"56637","Item","Farmer's Market (s/2)","1998-2003","56605","56612","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56637.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
" ",Accy.     ,"56587","Item","Sea Captain & His Mates (s/4)","1998M-2000","56581","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56587.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
" ",Accy.     ,"56616","Item","Doctor's House Call (s/2)","1999-2001","56610","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56616.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
" ",Accy.     ,"56621","Item","Let's Go One More Time (s/3)","1999-2001","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56621.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
" ",Accy.     ,"56620","Item","Making The Christmas Candles (s/2)","1999-2002","56614","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56620.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
" ",Accy.     ,"56615","Item","Pennyfarthing Pedaling","1999-2003","56613","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56615.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
" ",Accy.     ,"56617","Item","The Sailor's Knot","1999-2003","56611","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56617.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
" ",Accy.     ,"56619","Item","The Woodworker","1999-2003","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56619.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
" ",Accy.     ,"56623","Item","Mill Creek Crossing","1999-2003","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56623.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
" ",Accy.     ,"56622","Item","Dairy Delivery Sleigh","1999-2005","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56622.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
" ",Accy.     ,"56639","Item","It's Almost Thanksgiving (s/4)","1999M-2005","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56639.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
" ",Accy.     ,"56641","Item","Postal Pick-Up","2000-2001Mid","56624","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56641.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
" ",Accy.     ,"56644","Item","Gathering Cranberries","2000-2002","56627","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56644.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
" ",Accy.     ,"56646","Item","Here Comes Sinter Klaus","2000-2002","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56646.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
" ",Accy.     ,"56647","Item","Best Of The Harvest (s/2)","2000-2002","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56647.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
" ",Accy.     ,"56681","Item","Boardwalk Sunday Stroll (s/2)","2001-2004","56636","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56681.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
" ",Accy.     ,"56687","Item","New England Raising the Flag","2001-2004","","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56687.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
" ",Accy.     ,"56680","Item","On The Boardwalk (s/3)","2001-2005","56636","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56680.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
" ",Accy.     ,"56682","Item","Lumberjack","2001-2005","56653","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56682.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
" ",Accy.     ,"56683","Item","Milking the Cow","2001-2005","56654","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56683.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
" ",Accy.     ,"56684","Item","Running The Apple Press","2001-2005","56655","","","",=HYPERLINK("https://thevillagechronicler.com/ItemImages/56684.jpg"),"",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
